,loss,test_loss,acc,test_acc
152,0.965724456857368,0.9715620257716248,0.935371838429596,0.9295583238958097
153,0.9656840244641051,0.9692078070076191,0.935673839184598,0.9320498301245753
154,0.9656357317443055,0.9695999587791554,0.9357493393733485,0.931672329180823
155,0.9660533526957323,0.9710264231847681,0.9349943374858437,0.9303133257833145
156,0.9652666700059089,0.9717927704686704,0.9361268403171008,0.9294828237070593
157,0.9648743031393503,0.9709311370976306,0.9362778406946017,0.929935824839562
158,0.9493875441631833,0.9327355826246566,0.9532653831634579,0.9721404303510759
159,0.9233162349836838,0.9313796207236783,0.9816534541336354,0.9731974329935825
160,0.922758682626457,0.9278379550590607,0.98240845602114,0.9768969422423556
161,0.9212663036901594,0.9283854710882988,0.9836164590411476,0.9762174405436014
162,0.9215142450470856,0.9288625334196045,0.9836164590411476,0.97599093997735
163,0.9220388903134111,0.9290250906909722,0.9828614571536429,0.975839939599849
164,0.9226090847582057,0.9299793852412183,0.98240845602114,0.9744054360135901
165,0.9223633764158701,0.9292829393764624,0.9824839562098905,0.9750849377123443
166,0.920991033171686,0.9288821606244442,0.984144960362401,0.9760664401661004
167,0.9212680382717059,0.9293326379884268,0.983842959607399,0.9750849377123443
168,0.9208386278382822,0.9266723773041785,0.9840694601736504,0.9781804454511136
169,0.9202374850494274,0.9304811174166951,0.9847489618724047,0.974254435636089
170,0.921719163224317,0.9264538760346491,0.9832389580973953,0.9783314458286145
171,0.9194560451208106,0.9323704930895192,0.9856549641374104,0.9725179312948282
172,0.9239630797059064,0.9307351018783551,0.9810494526236315,0.9740279350698376
173,0.9220508586093423,0.9265159287890374,0.9828614571536429,0.978406946017365
174,0.9179029096151896,0.9304986354233562,0.986862967157418,0.9743299358248395
175,0.9185433770723389,0.9325385311087548,0.986409966024915,0.9722914307285768
176,0.9183751095608237,0.9259073503927332,0.986560966402416,0.978708946772367
177,0.9163038852998024,0.9243410910673188,0.9889014722536806,0.9802944507361269
178,0.9159438659027579,0.9243901235181928,0.9889769724424311,0.9809739524348811
179,0.9161028568295465,0.9242893276007279,0.9887504718761797,0.9808984522461306
180,0.9165805468812657,0.925452188593178,0.9886749716874292,0.9795394488486221
181,0.9161334655423096,0.9240405162175497,0.9890524726311816,0.9810494526236315
182,0.9162061981820829,0.9238371409943714,0.9889014722536806,0.9806719516798792
183,0.9170951965638405,0.9346390193787174,0.9877689694224235,0.9698754246885617
184,0.9170766072572717,0.9266831995784373,0.9877689694224235,0.9778784446961117
185,0.9163171991633908,0.9234343389958,0.9888259720649302,0.9815024537561344
186,0.9150921296382296,0.9240856352059738,0.9898829747074368,0.9807474518686297
187,0.9162662469822428,0.9249058694079302,0.9887504718761797,0.9800679501698755
188,0.9170796420551153,0.9258190834003946,0.9880709701774254,0.9787844469611174
189,0.9167207587456357,0.9296889320951729,0.9885239713099283,0.9747829369573424
190,0.91759099850908,0.9237447070038837,0.9873914684786712,0.981124952812382
191,0.9158143749559559,0.9254938965834282,0.9889769724424311,0.9790864477161193
192,0.9164176876994147,0.9251069420777657,0.9885994714986788,0.9794639486598716
